gene,biotype
ENSG00000263002,protein_coding
ENSG00000287035,lncRNA
ENSG00000167380,protein_coding
ENSG00000131115,protein_coding
ENSG00000159917,protein_coding
ENSG00000279103,TEC
ENSG00000159915,protein_coding
ENSG00000270679,processed_pseudogene
ENSG00000267590,processed_pseudogene
ENSG00000062370,protein_coding
ENSG00000267173,protein_coding
ENSG00000267508,protein_coding
ENSG00000267188,lncRNA
ENSG00000278318,protein_coding
ENSG00000176761,unprocessed_pseudogene
ENSG00000167384,protein_coding
ENSG00000273777,protein_coding
ENSG00000267614,lncRNA
ENSG00000230666,transcribed_unprocessed_pseudogene
ENSG00000224366,unprocessed_pseudogene
ENSG00000216588,protein_coding
ENSG00000266903,lncRNA
ENSG00000073008,protein_coding
ENSG00000283673,miRNA
ENSG00000186567,protein_coding
ENSG00000279095,TEC
ENSG00000213892,protein_coding
ENSG00000252200,snoRNA
ENSG00000069399,protein_coding
ENSG00000284258,miRNA
ENSG00000253027,snoRNA
ENSG00000236807,processed_pseudogene
ENSG00000142273,protein_coding
ENSG00000285128,lncRNA
ENSG00000187244,protein_coding
ENSG00000130202,protein_coding
ENSG00000267282,lncRNA
ENSG00000130204,protein_coding
ENSG00000130203,protein_coding
ENSG00000280087,TEC
ENSG00000130208,protein_coding
ENSG00000214855,transcribed_unprocessed_pseudogene
ENSG00000267467,protein_coding
ENSG00000224916,protein_coding
ENSG00000234906,protein_coding
ENSG00000267114,lncRNA
ENSG00000104853,protein_coding
ENSG00000104856,protein_coding
ENSG00000104859,protein_coding
ENSG00000207003,snRNA
ENSG00000170684,protein_coding
ENSG00000267348,lncRNA
ENSG00000142252,protein_coding
ENSG00000007047,protein_coding
ENSG00000104866,protein_coding
ENSG00000267346,processed_pseudogene
ENSG00000267044,lncRNA
ENSG00000179846,protein_coding
ENSG00000007255,protein_coding
ENSG00000189114,protein_coding
ENSG00000283632,protein_coding
ENSG00000104879,protein_coding
ENSG00000242675,processed_pseudogene
ENSG00000104892,protein_coding
ENSG00000104884,protein_coding
ENSG00000104881,protein_coding
ENSG00000117877,protein_coding
ENSG00000012061,protein_coding
ENSG00000275726,miRNA
ENSG00000125740,protein_coding
ENSG00000125744,protein_coding
ENSG00000213889,protein_coding
ENSG00000125753,protein_coding
ENSG00000125741,protein_coding
ENSG00000177464,protein_coding
ENSG00000125746,protein_coding
ENSG00000284544,miRNA
ENSG00000267757,lncRNA
ENSG00000241226,misc_RNA
ENSG00000010310,protein_coding
ENSG00000207773,miRNA
ENSG00000283212,miRNA
ENSG00000125743,protein_coding
ENSG00000011478,protein_coding
ENSG00000177051,protein_coding
ENSG00000279407,TEC
ENSG00000237452,protein_coding
ENSG00000177045,protein_coding
ENSG00000259605,lncRNA
ENSG00000267395,lncRNA
ENSG00000104936,protein_coding
ENSG00000268434,protein_coding
ENSG00000185800,protein_coding
ENSG00000104941,protein_coding
ENSG00000125755,protein_coding
ENSG00000269148,lncRNA
ENSG00000170608,protein_coding
ENSG00000170604,protein_coding
ENSG00000176182,protein_coding
ENSG00000188425,protein_coding
ENSG00000104967,protein_coding
ENSG00000104983,protein_coding
ENSG00000211580,miRNA
ENSG00000008438,protein_coding
ENSG00000268401,lncRNA
ENSG00000204869,protein_coding
ENSG00000204866,protein_coding
ENSG00000267922,lncRNA
ENSG00000268053,processed_pseudogene
ENSG00000188624,protein_coding
ENSG00000259339,processed_pseudogene
ENSG00000269729,lncRNA
ENSG00000268621,lncRNA
ENSG00000268879,unprocessed_pseudogene
ENSG00000268460,lncRNA
ENSG00000269637,processed_pseudogene
ENSG00000269745,lncRNA
ENSG00000188293,protein_coding
ENSG00000277748,unprocessed_pseudogene
ENSG00000268238,unprocessed_pseudogene
ENSG00000124440,protein_coding
ENSG00000199796,snRNA
ENSG00000269124,lncRNA
ENSG00000011485,protein_coding
ENSG00000268810,lncRNA
ENSG00000269151,lncRNA
ENSG00000169515,protein_coding
ENSG00000277531,protein_coding
ENSG00000182013,protein_coding
ENSG00000230510,transcribed_unprocessed_pseudogene
ENSG00000204851,protein_coding
ENSG00000204850,lncRNA
ENSG00000278797,unprocessed_pseudogene
ENSG00000249210,processed_pseudogene
ENSG00000160014,protein_coding
ENSG00000269292,lncRNA
ENSG00000160013,protein_coding
ENSG00000167414,protein_coding
ENSG00000279161,TEC
ENSG00000197380,protein_coding
ENSG00000245598,lncRNA
ENSG00000105287,protein_coding
ENSG00000243560,misc_RNA
ENSG00000211513,miRNA
ENSG00000090372,protein_coding
ENSG00000269487,lncRNA
ENSG00000222614,misc_RNA
ENSG00000181027,protein_coding
ENSG00000105281,protein_coding
ENSG00000275719,lncRNA
ENSG00000275862,processed_pseudogene
ENSG00000269576,processed_pseudogene
ENSG00000269014,processed_pseudogene
ENSG00000042753,protein_coding
ENSG00000160007,protein_coding
ENSG00000279948,TEC
ENSG00000130751,protein_coding
ENSG00000130748,protein_coding
ENSG00000130749,protein_coding
ENSG00000142230,protein_coding
ENSG00000105327,protein_coding
ENSG00000265134,miRNA
ENSG00000284411,miRNA
ENSG00000286669,lncRNA
ENSG00000105321,protein_coding
ENSG00000257704,protein_coding
ENSG00000197405,protein_coding
ENSG00000134830,protein_coding
ENSG00000134815,protein_coding
ENSG00000105419,protein_coding
ENSG00000118160,protein_coding
ENSG00000287896,lncRNA
ENSG00000118162,protein_coding
ENSG00000268061,lncRNA
ENSG00000105402,protein_coding
ENSG00000279861,TEC
ENSG00000118156,protein_coding
ENSG00000276588,misc_RNA
ENSG00000268746,lncRNA
ENSG00000277383,lncRNA
ENSG00000063169,protein_coding
ENSG00000269806,lncRNA
ENSG00000278999,TEC
ENSG00000024422,protein_coding
ENSG00000105373,protein_coding
ENSG00000221803,snoRNA
ENSG00000269656,lncRNA
ENSG00000178980,protein_coding
ENSG00000213035,processed_pseudogene
ENSG00000271150,processed_pseudogene
ENSG00000178928,protein_coding
ENSG00000105392,protein_coding
ENSG00000259009,unprocessed_pseudogene
ENSG00000259108,lncRNA
ENSG00000105398,protein_coding
ENSG00000188334,protein_coding
ENSG00000169393,protein_coding
ENSG00000105507,protein_coding
ENSG00000105499,protein_coding
ENSG00000269420,lncRNA
ENSG00000105486,protein_coding
ENSG00000269534,lncRNA
ENSG00000269321,lncRNA
ENSG00000185453,protein_coding
ENSG00000105483,protein_coding
ENSG00000280353,TEC
ENSG00000268583,lncRNA
ENSG00000268001,lncRNA
ENSG00000268186,lncRNA
ENSG00000178150,protein_coding
ENSG00000105479,protein_coding
ENSG00000142227,protein_coding
ENSG00000161558,protein_coding
ENSG00000105467,protein_coding
ENSG00000105438,protein_coding
ENSG00000105464,protein_coding
ENSG00000105447,protein_coding
ENSG00000182324,protein_coding
ENSG00000268530,lncRNA
ENSG00000268465,protein_coding
ENSG00000105443,protein_coding
ENSG00000142235,protein_coding
ENSG00000287603,lncRNA
ENSG00000088002,protein_coding
ENSG00000105523,protein_coding
ENSG00000177202,protein_coding
ENSG00000063177,protein_coding
ENSG00000268093,lncRNA
ENSG00000063176,protein_coding
ENSG00000105516,protein_coding
ENSG00000063180,protein_coding
ENSG00000232871,transcribed_unitary_pseudogene
ENSG00000142233,protein_coding
ENSG00000176920,protein_coding
ENSG00000176909,protein_coding
ENSG00000105538,protein_coding
ENSG00000182264,protein_coding
ENSG00000174951,protein_coding
ENSG00000105550,protein_coding
ENSG00000206758,snRNA
ENSG00000105552,protein_coding
ENSG00000286024,lncRNA
ENSG00000087076,protein_coding
ENSG00000105559,protein_coding
ENSG00000087074,protein_coding
ENSG00000104804,protein_coding
ENSG00000104805,protein_coding
ENSG00000235191,lncRNA
ENSG00000260366,lncRNA
ENSG00000104808,protein_coding
ENSG00000087088,protein_coding
ENSG00000267898,lncRNA
ENSG00000087086,protein_coding
ENSG00000104812,protein_coding
ENSG00000183207,protein_coding
ENSG00000273898,miRNA
ENSG00000104826,protein_coding
ENSG00000268655,protein_coding
ENSG00000104827,protein_coding
ENSG00000267335,protein_coding
ENSG00000267019,unprocessed_pseudogene
ENSG00000267099,unprocessed_pseudogene
ENSG00000104818,protein_coding
ENSG00000267631,protein_coding
ENSG00000267685,unprocessed_pseudogene
ENSG00000268669,unprocessed_pseudogene
ENSG00000189052,protein_coding
ENSG00000213030,protein_coding
ENSG00000269706,unprocessed_pseudogene
ENSG00000196337,protein_coding
ENSG00000283663,protein_coding
ENSG00000283251,transcribed_unprocessed_pseudogene
ENSG00000268108,lncRNA
ENSG00000225950,protein_coding
ENSG00000268287,lncRNA
ENSG00000104848,protein_coding
ENSG00000265675,misc_RNA
ENSG00000104852,protein_coding
ENSG00000104863,protein_coding
ENSG00000221916,protein_coding
ENSG00000177380,protein_coding
ENSG00000130528,protein_coding
ENSG00000130529,protein_coding
ENSG00000269009,processed_pseudogene
ENSG00000235555,processed_pseudogene
ENSG00000063127,protein_coding
ENSG00000265407,miRNA
ENSG00000197813,lncRNA
ENSG00000104894,protein_coding
ENSG00000074219,protein_coding
ENSG00000268157,lncRNA
ENSG00000104901,protein_coding
ENSG00000268686,lncRNA
ENSG00000161609,protein_coding
ENSG00000142538,protein_coding
ENSG00000261949,protein_coding
ENSG00000104888,protein_coding
ENSG00000104872,protein_coding
ENSG00000161618,protein_coding
ENSG00000269469,protein_coding
ENSG00000090554,protein_coding
ENSG00000273189,lncRNA
ENSG00000142541,protein_coding
ENSG00000201675,snoRNA
ENSG00000199631,snoRNA
ENSG00000202503,snoRNA
ENSG00000200259,snoRNA
ENSG00000142534,protein_coding
ENSG00000200530,snoRNA
ENSG00000207782,miRNA
ENSG00000268681,processed_pseudogene
ENSG00000104870,protein_coding
ENSG00000142552,protein_coding
ENSG00000142546,protein_coding
ENSG00000207073,misc_RNA
ENSG00000126460,protein_coding
ENSG00000126464,protein_coding
ENSG00000268636,lncRNA
ENSG00000126458,protein_coding
ENSG00000126461,protein_coding
ENSG00000126456,protein_coding
ENSG00000126453,protein_coding
ENSG00000126457,protein_coding
ENSG00000274306,miRNA
ENSG00000224420,protein_coding
ENSG00000268677,lncRNA
ENSG00000169169,protein_coding
ENSG00000243829,processed_pseudogene
ENSG00000126467,protein_coding
ENSG00000206599,snRNA
ENSG00000196961,protein_coding
ENSG00000276270,miRNA
ENSG00000010361,protein_coding
ENSG00000269194,lncRNA
ENSG00000104973,protein_coding
ENSG00000284114,miRNA
ENSG00000268006,lncRNA
ENSG00000104960,protein_coding
ENSG00000268047,lncRNA
ENSG00000265954,miRNA
ENSG00000269352,lncRNA
ENSG00000039650,protein_coding
ENSG00000204673,protein_coding
ENSG00000104946,protein_coding
ENSG00000284394,miRNA
ENSG00000104951,protein_coding
ENSG00000213024,protein_coding
ENSG00000269179,protein_coding
ENSG00000283842,miRNA
ENSG00000161640,protein_coding
ENSG00000221125,snoRNA
ENSG00000161643,polymorphic_pseudogene
ENSG00000105053,protein_coding
ENSG00000276729,misc_RNA
ENSG00000142528,protein_coding
ENSG00000269091,lncRNA
ENSG00000204666,lncRNA
ENSG00000269540,processed_pseudogene
ENSG00000267890,lncRNA
ENSG00000287001,lncRNA
ENSG00000161652,protein_coding
ENSG00000105357,protein_coding
ENSG00000276002,misc_RNA
ENSG00000267815,lncRNA
ENSG00000131398,protein_coding
ENSG00000131408,protein_coding
ENSG00000131401,transcribed_unprocessed_pseudogene
ENSG00000131400,protein_coding
ENSG00000269392,lncRNA
ENSG00000062822,protein_coding
ENSG00000142539,protein_coding
ENSG00000269404,protein_coding
ENSG00000086967,protein_coding
ENSG00000142530,protein_coding
ENSG00000161671,protein_coding
ENSG00000268854,lncRNA
ENSG00000268518,lncRNA
ENSG00000161677,protein_coding
ENSG00000204653,protein_coding
ENSG00000131409,protein_coding
ENSG00000268231,lncRNA
ENSG00000213023,protein_coding
ENSG00000235034,protein_coding
ENSG00000161681,protein_coding
ENSG00000105472,protein_coding
ENSG00000269565,unprocessed_pseudogene
ENSG00000142511,protein_coding
ENSG00000261341,protein_coding
ENSG00000142513,protein_coding
ENSG00000268375,lncRNA
ENSG00000167747,transcribed_unitary_pseudogene
ENSG00000221381,snoRNA
ENSG00000221241,snoRNA
ENSG00000220988,snoRNA
ENSG00000284711,unitary_pseudogene
ENSG00000180279,transcribed_unitary_pseudogene
ENSG00000167748,protein_coding
ENSG00000174562,protein_coding
ENSG00000267968,lncRNA
ENSG00000142515,protein_coding
ENSG00000167751,protein_coding
ENSG00000197588,transcribed_unprocessed_pseudogene
ENSG00000167749,protein_coding
ENSG00000228674,processed_pseudogene
ENSG00000167754,protein_coding
ENSG00000269495,lncRNA
ENSG00000167755,protein_coding
ENSG00000279676,TEC
ENSG00000267879,lncRNA
ENSG00000169035,protein_coding
ENSG00000129455,protein_coding
ENSG00000269741,protein_coding
ENSG00000213022,protein_coding
ENSG00000129451,protein_coding
ENSG00000268739,lncRNA
ENSG00000167757,protein_coding
ENSG00000186474,protein_coding
ENSG00000268906,lncRNA
ENSG00000268390,lncRNA
ENSG00000167759,protein_coding
ENSG00000129437,protein_coding
ENSG00000142544,protein_coding
ENSG00000268581,unprocessed_pseudogene
ENSG00000129450,protein_coding
ENSG00000267990,unprocessed_pseudogene
ENSG00000168995,protein_coding
ENSG00000267895,transcribed_unprocessed_pseudogene
ENSG00000269072,lncRNA
ENSG00000269681,processed_pseudogene
ENSG00000171101,transcribed_unprocessed_pseudogene
ENSG00000268336,unprocessed_pseudogene
ENSG00000268652,processed_pseudogene
ENSG00000269253,unprocessed_pseudogene
ENSG00000278617,miRNA
ENSG00000268849,transcribed_unprocessed_pseudogene
ENSG00000105383,protein_coding
ENSG00000179213,protein_coding
ENSG00000268595,lncRNA
ENSG00000268318,lncRNA
ENSG00000269021,transcribed_unprocessed_pseudogene
ENSG00000142549,protein_coding
ENSG00000186806,protein_coding
ENSG00000267905,lncRNA
ENSG00000267984,lncRNA
ENSG00000105379,protein_coding
ENSG00000269403,protein_coding
ENSG00000268520,lncRNA
ENSG00000160318,protein_coding
ENSG00000105374,protein_coding
ENSG00000105370,protein_coding
ENSG00000262874,protein_coding
ENSG00000268889,lncRNA
ENSG00000268144,processed_pseudogene
ENSG00000142512,protein_coding
ENSG00000254760,lncRNA
ENSG00000255441,lncRNA
ENSG00000268711,unprocessed_pseudogene
ENSG00000269181,processed_pseudogene
ENSG00000105366,protein_coding
ENSG00000268957,unprocessed_pseudogene
ENSG00000213822,protein_coding
ENSG00000254521,protein_coding
ENSG00000268839,unprocessed_pseudogene
ENSG00000269580,unprocessed_pseudogene
ENSG00000105492,protein_coding
ENSG00000268777,lncRNA
ENSG00000269130,unprocessed_pseudogene
ENSG00000268267,unprocessed_pseudogene
ENSG00000105497,protein_coding
ENSG00000269388,transcribed_processed_pseudogene
ENSG00000267808,lncRNA
ENSG00000105501,protein_coding
ENSG00000268500,protein_coding
ENSG00000244071,processed_pseudogene
ENSG00000273837,lncRNA
ENSG00000254415,protein_coding
ENSG00000243469,processed_pseudogene
ENSG00000269959,lncRNA
ENSG00000182310,protein_coding
ENSG00000207550,miRNA
ENSG00000198972,miRNA
ENSG00000208008,miRNA
ENSG00000105509,protein_coding
ENSG00000171051,protein_coding
ENSG00000171049,protein_coding
ENSG00000286236,lncRNA
ENSG00000187474,protein_coding
ENSG00000161551,protein_coding
ENSG00000268316,lncRNA
ENSG00000269483,transcribed_unprocessed_pseudogene
ENSG00000283236,transcribed_unprocessed_pseudogene
ENSG00000268095,lncRNA
ENSG00000198093,protein_coding
ENSG00000283285,unprocessed_pseudogene
ENSG00000176024,protein_coding
ENSG00000269235,lncRNA
ENSG00000256683,protein_coding
ENSG00000197619,protein_coding
ENSG00000142556,protein_coding
ENSG00000256087,protein_coding
ENSG00000275055,lncRNA
ENSG00000260160,lncRNA
ENSG00000197608,protein_coding
ENSG00000270248,processed_pseudogene
ENSG00000204611,protein_coding
ENSG00000267827,lncRNA
ENSG00000268458,lncRNA
ENSG00000243680,processed_pseudogene
ENSG00000196267,protein_coding
ENSG00000267927,lncRNA
ENSG00000105568,protein_coding
ENSG00000274380,miRNA
ENSG00000268015,lncRNA
ENSG00000277562,processed_pseudogene
ENSG00000207265,misc_RNA
ENSG00000196214,protein_coding
ENSG00000208002,miRNA
ENSG00000269102,lncRNA
ENSG00000198464,protein_coding
ENSG00000269535,lncRNA
ENSG00000167554,protein_coding
ENSG00000221923,protein_coding
ENSG00000269834,lncRNA
ENSG00000277977,unprocessed_pseudogene
ENSG00000167555,protein_coding
ENSG00000269776,processed_pseudogene
ENSG00000198633,protein_coding
ENSG00000258405,protein_coding
ENSG00000288253,lncRNA
ENSG00000278543,unprocessed_pseudogene
ENSG00000269349,lncRNA
ENSG00000198482,protein_coding
ENSG00000167562,protein_coding
ENSG00000242255,transcribed_unprocessed_pseudogene
ENSG00000268886,lncRNA
ENSG00000123870,transcribed_unprocessed_pseudogene
ENSG00000167766,protein_coding
ENSG00000268970,lncRNA
ENSG00000269825,lncRNA
ENSG00000213020,protein_coding
ENSG00000189190,protein_coding
ENSG00000198538,protein_coding
ENSG00000255875,processed_pseudogene
ENSG00000204604,protein_coding
ENSG00000182986,protein_coding
ENSG00000283695,unprocessed_pseudogene
ENSG00000213793,protein_coding
ENSG00000269646,lncRNA
ENSG00000221874,protein_coding
ENSG00000213801,transcribed_processed_pseudogene
ENSG00000180257,protein_coding
ENSG00000269082,lncRNA
ENSG00000242779,transcribed_processed_pseudogene
ENSG00000268282,processed_pseudogene
ENSG00000267943,lncRNA
ENSG00000269526,protein_coding
ENSG00000268964,protein_coding
ENSG00000170949,protein_coding
ENSG00000170954,protein_coding
ENSG00000197937,protein_coding
ENSG00000197497,protein_coding
ENSG00000268842,lncRNA
ENSG00000269001,transcribed_unprocessed_pseudogene
ENSG00000267809,processed_pseudogene
ENSG00000197928,protein_coding
ENSG00000269288,lncRNA
ENSG00000196131,protein_coding
ENSG00000228567,protein_coding
ENSG00000269758,lncRNA
ENSG00000189348,transcribed_unprocessed_pseudogene
ENSG00000163098,transcribed_processed_pseudogene
ENSG00000269118,transcribed_unprocessed_pseudogene
ENSG00000174677,unitary_pseudogene
ENSG00000213799,protein_coding
ENSG00000203326,protein_coding
ENSG00000241069,transcribed_processed_pseudogene
ENSG00000196417,protein_coding
ENSG00000239912,processed_pseudogene
